VAR_NAME,DESCRIPTION,LOCATION,FORM,PART,LINE,DATABASE_TABLE,DATA_TYPE,SCOPE,PRODUCTION_RULE,XPATH,XSD_VERSIONS,REQUIRED,NOTES,LAST_UPDATE
AFFSCHTOTREV,Total revenue for the current fiscal year,F990-EZ-PART-03-LINE-09B,F9,PART-03,,,,EZ,,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedSchedule/TotalRevenues,2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
AFFSCHTOTREV,Total revenue for the current fiscal year,F990-EZ-PART-03-LINE-09B,F9,PART-03,,,,EZ,,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedSchedule/TotalRevenues,2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
AFFSCHTOTREV,Total revenue for the current fiscal year,F990-EZ-PART-03-LINE-09B,F9,PART-03,,,,EZ,,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedSchedule/TotalRevenues,2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
AFFSCHTOTREV,Total revenue for the current fiscal year,F990-EZ-PART-03-LINE-09B,F9,PART-03,,,,EZ,,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedSchedule/TotalRevenues,2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
AFFSCHTOTREV,Total revenue for the current fiscal year,F990-EZ-PART-03-LINE-09B,F9,PART-03,,,,EZ,,/Return/ReturnData/AffiliatedGroupSchedule/AffiliatedSchedule/TotalRevenues,2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,
ALOTPRREINNV,All Other Program Related Invst Grp - Amount,SCHED-PF-PART-07,AOP,PART-07,,,,PF,,/Return/ReturnData/AllOthProgRltdInvestmentsSch/AllOtherProgramRelatedInvstGrp/Amt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
ALOTPRREINDE,All Other Program Related Invst Grp - Description,SCHED-PF-PART-07,AOP,PART-07,,,,PF,,/Return/ReturnData/AllOthProgRltdInvestmentsSch/AllOtherProgramRelatedInvstGrp/Desc,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
ALOTPRRLINAM,All Oth Prog Rltd Investments - Amount,SCHED-PF-PART-07,AOP,PART-07,,,,PF,,/Return/ReturnData/AllOthProgRltdInvestmentsSch/AllOthProgRltdInvestments/Amount,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
ALOTPRRLINDE,All Oth Prog Rltd Investments - Description,SCHED-PF-PART-07,AOP,PART-07,,,,PF,,/Return/ReturnData/AllOthProgRltdInvestmentsSch/AllOthProgRltdInvestments/Description,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMOADJNETINC,Adjusted Net Income,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/AdjustedNetIncome,2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMORAMORPERI,Amortization Method,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/AmortizationPeriod,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMORAMOUAMOR,Amount Amortized,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/AmountAmortized,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMOCURYEAAMO,Current Year Amortization,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/CurrentYearAmortization,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMDAACCOEXXP,Date Acquired; Completed; or Expended,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/DateAcquiredCompletedExpended,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMDEFOPRYEEA,Deduction for Prior Years,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/DeductionForPriorYears,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMDEOFAMEXXP,Description of Amortized Expenses,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/DescriptionOfAmortizedExpenses,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMONETINVINC,Net Investment Income,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/NetInvestmentIncome,2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
AMTOAMOFAMMO,Total Amount of Amortization,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/Amortization/TotalAmountOfAmortization,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
ASDACOEDT,Date Acquired; Completed; or Expended,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/AcquiredCompletedOrExpendedDt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
AMSCDEADNEIN,Adjusted Net Income,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/AdjustedNetIncomeAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
AMSCDEAMPERT,Amortization Period,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/AmortizationPeriodRt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
AMOSCHDETAMO,Amount Amortized,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/AmortizedAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
AMSCDEAMEXDE,Description of Amortized Expenses,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/AmortizedExpensesDesc,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
AMSCDECUYEAM,Current Year Amortization,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/CurrentYearAmortizationAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
ASDDFPYEARS,Deduction for Prior Years,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/DeductionForPriorYearsAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
AMSCDENEININ,Net Investment Income,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/NetInvestmentIncomeAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
AMSCDETOAMMO,Total Amount of Amortization,SCHED-PF-PART-01,ASA,PART-01,,,,PF,,/Return/ReturnData/AmortizationSchedule/AmortizationScheduleDetail/TotalAmortizationAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
ELECTIONLECT,Applied To Prior Year Election - Election,SCHED-PF-PART-13,ATP,PART-13,,,,PF,,/Return/ReturnData/AppliedToPriorYearElection/Election,2004v1.0;2005v3.0;2005v3.1;2005v3.2;2005v3.3;2005v4.0;2005v4.1;2006v3.0;2006v3.1;2006v3.2;2006v3.3;2006v4.0;2006v4.1;2006v4.2;2006v4.3;2006v4.4;2007v1.0;2007v1.1;2007v2.0;2007v2.1;2007v2.10;2007v2.11;2007v2.12;2007v2.13;2007v2.14;2007v2.2;2007v2.3;2007v2.4;2007v2.5;2007v2.6;2007v2.7;2007v2.8;2007v2.9;2008v1.0;2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,NA,NA,
ELECTIDESCES,Applied To Prior Year Election - ElectionDesc,SCHED-PF-PART-13,ATP,PART-13,,,,PF,,/Return/ReturnData/AppliedToPriorYearElection/ElectionDesc,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,
